codigo pais m49,codigo iso3,pais origen,anio,capitulo,valor dolares cif,valor dolares cif log,continente,region,bloque economico
528,NLD,Países Bajos,1982,TOTAL,35029421.0,7.544432959,Europa,Europa Occidental,OCDE
604,PER,Perú,1982,TOTAL,150976565.0,8.17890954,América,Sudamérica,Alianza del Pacífico
612,PCN,Pitcairn,1982,TOTAL,152217.0,5.182463158,Oceanía,Oceanía,
258,PYF,Polinesia Francesa,1982,TOTAL,9742.0,3.988648125,Oceanía,Oceanía,
616,POL,Polonia,1982,TOTAL,14310090.0,7.155642365,Europa,Europa Oriental,OCDE
620,PRT,Portugal,1982,TOTAL,1115655.0,6.047529916,Europa,Europa Meridional,OCDE
630,PRI,Puerto Rico,1982,TOTAL,28702108.0,7.457913794,América,Centroamérica y Caribe,
634,QAT,Qatar,1982,TOTAL,8675.0,3.938269483,Asia,Asia Occidental,
826,GBR,Reino Unido de Gran Bretaña e Irlanda del Norte,1982,TOTAL,119974989.0,8.079090719,Europa,Europa Occidental,OCDE
140,CAF,República Centroafricana,1982,TOTAL,115270.0,5.061716293,África,Resto de África,
180,COD,República Democrática del Congo,1982,TOTAL,1733.0,3.238798563,África,Resto de África,
214,DOM,República Dominicana,1982,TOTAL,1720191.0,6.235576671,América,Centroamérica y Caribe,
408,PRK,República Popular Democrática de Corea,1982,TOTAL,739515.0,5.868946987,Asia,Asia Oriental,
410,KOR,República de Corea,1982,TOTAL,12843617.0,7.108687346,Asia,Asia Oriental,OCDE
760,SYR,República Árabe Siria,1982,TOTAL,728.0,2.862131379,Asia,Asia Occidental,
646,RWA,Ruanda,1982,TOTAL,7730.0,3.888179494,África,Resto de África,
642,ROU,Rumania,1982,TOTAL,14047124.0,7.147587416,Europa,Europa Oriental,
336,VAT,Santa Sede,1982,TOTAL,46111.0,4.663804541,Europa,Europa Meridional,
702,SGP,Singapur,1982,TOTAL,6014885.0,6.779227328,Asia,Sudeste Asiático,
706,SOM,Somalia,1982,TOTAL,2727.0,3.435685138,África,Resto de África,
144,LKA,Sri Lanka,1982,TOTAL,1317019.0,6.11959204,Asia,Asia Meridional,
710,ZAF,Sudáfrica,1982,TOTAL,13811637.0,7.140245156,África,Resto de África,BRICS
729,SDN,Sudán,1982,TOTAL,60836.0,4.784160651,África,Norte de África,
752,SWE,Suecia,1982,TOTAL,76058306.0,7.881146648,Europa,Europa Septentrional,OCDE
756,CHE,Suiza,1982,TOTAL,80532559.0,7.905971499,Europa,Europa Occidental,OCDE
740,SUR,Surinam,1982,TOTAL,87570.0,4.94235535,América,Sudamérica,
764,THA,Tailandia,1982,TOTAL,4513.0,3.654465334,Asia,Sudeste Asiático,
158,TWN,Taiwán (Provincia de China),1982,TOTAL,17675137.0,7.247362789,Asia,Asia Oriental,
780,TTO,Trinidad y Tobago,1982,TOTAL,13116027.0,7.117802302,América,Centroamérica y Caribe,
792,TUR,Turquía,1982,TOTAL,4213292.0,6.624621559,Asia,Asia Occidental,OCDE
858,URY,Uruguay,1982,TOTAL,2608788.0,6.416438788,América,Sudamérica,
548,VUT,Vanuatu,1982,TOTAL,31895.0,4.503722606,Oceanía,Oceanía,
862,VEN,Venezuela (República Bolivariana de),1982,TOTAL,352834893.0,8.547571527,América,Sudamérica,CAN
887,YEM,Yemen,1982,TOTAL,9738.0,3.98846977,Asia,Asia Occidental,
894,ZMB,Zambia,1982,TOTAL,121220.0,5.08357428,África,Resto de África,
716,ZWE,Zimbabwe,1982,TOTAL,7024.0,3.846584503,África,Resto de África,
4,AFG,Afganistán,1983,TOTAL,49238.0,4.692300404,Asia,Asia Meridional,
276,DEU,Alemania,1983,TOTAL,242191145.0,8.38415826,Europa,Europa Occidental,OCDE
20,AND,Andorra,1983,TOTAL,37321.0,4.571953272,Europa,Europa Occidental,
530,,Antillas Holandesas,1983,TOTAL,153021558.0,8.184752619,América,Centroamérica y Caribe,
12,DZA,Argelia,1983,TOTAL,5208.0,3.716670976,África,Norte de África,
32,ARG,Argentina,1983,TOTAL,61232937.0,7.786985091,América,Sudamérica,
36,AUS,Australia,1983,TOTAL,1434512.0,6.156704186,Oceanía,Oceanía,OCDE
40,AUT,Austria,1983,TOTAL,16367966.0,7.213994714,Europa,Europa Occidental,OCDE
44,BHS,Bahamas,1983,TOTAL,688804.0,5.83809566,América,Centroamérica y Caribe,
50,BGD,Bangladesh,1983,TOTAL,3686.0,3.566555331,Asia,Asia Meridional,
52,BRB,Barbados,1983,TOTAL,238381.0,5.377271637,América,Centroamérica y Caribe,
84,BLZ,Belice,1983,TOTAL,3869.0,3.58759873,América,Centroamérica y Caribe,
68,BOL,Bolivia (Estado Plurinacional de),1983,TOTAL,4088565.0,6.611570907,América,Sudamérica,CAN
76,BRA,Brasil,1983,TOTAL,183330640.0,8.263235055,América,Sudamérica,BRICS
100,BGR,Bulgaria,1983,TOTAL,548909.0,5.739500352,Europa,Europa Oriental,
56,BEL,Bélgica,1983,TOTAL,30510086.0,7.484443432,Europa,Europa Occidental,OCDE
124,CAN,Canadá,1983,TOTAL,163785863.0,8.214276413,América,América del Norte,OCDE
148,TCD,Chad,1983,TOTAL,3120.0,3.494154594,África,Resto de África,
152,CHL,Chile,1983,TOTAL,56600040.0,7.752816738,América,Sudamérica,OCDE
156,CHN,China,1983,TOTAL,2791977.0,6.445911836,Asia,Asia Oriental,BRICS
196,CYP,Chipre,1983,TOTAL,9649.0,3.984482306,Europa,Europa Meridional,
170,COL,Colombia,1983,TOTAL,4357832.0,6.639270484,América,Sudamérica,OCDE
188,CRI,Costa Rica,1983,TOTAL,1333344.0,6.124942211,América,Centroamérica y Caribe,OCDE
384,CIV,Costa de Marfil,1983,TOTAL,53960.0,4.732071941,África,Resto de África,
192,CUB,Cuba,1983,TOTAL,5408461.0,6.733073702,América,Centroamérica y Caribe,
208,DNK,Dinamarca,1983,TOTAL,12427710.0,7.09439111,Europa,Europa Septentrional,OCDE
218,ECU,Ecuador,1983,TOTAL,159264399.0,8.202118707,América,Sudamérica,CAN
818,EGY,Egipto,1983,TOTAL,13366.0,4.126001457,África,Norte de África,BRICS
222,SLV,El Salvador,1983,TOTAL,63654.0,4.8038257,América,Centroamérica y Caribe,
784,ARE,Emiratos Árabes Unidos,1983,TOTAL,8704.0,3.939718882,Asia,Asia Occidental,BRICS
724,ESP,España,1983,TOTAL,132238272.0,8.121357166,Europa,Europa Meridional,OCDE
840,USA,Estados Unidos de América,1983,TOTAL,1715849117.0,9.234479096,América,América del Norte,OCDE
231,ETH,Etiopía,1983,TOTAL,33129.0,4.520208327,África,Resto de África,BRICS
608,PHL,Filipinas,1983,TOTAL,880696.0,5.944826024,Asia,Sudeste Asiático,
246,FIN,Finlandia,1983,TOTAL,22204881.0,7.34644845,Europa,Europa Septentrional,OCDE
250,FRA,Francia,1983,TOTAL,170215191.0,8.230998316,Europa,Europa Occidental,OCDE
266,GAB,Gabón,1983,TOTAL,119194.0,5.076254394,África,Resto de África,
270,GMB,Gambia,1983,TOTAL,235.0,2.371067862,África,Resto de África,
300,GRC,Grecia,1983,TOTAL,55424.0,4.743697866,Europa,Europa Meridional,OCDE
312,GLP,Guadalupe,1983,TOTAL,62514.0,4.795977288,América,Centroamérica y Caribe,
320,GTM,Guatemala,1983,TOTAL,75065.0,4.875437489,América,Centroamérica y Caribe,
324,GIN,Guinea,1983,TOTAL,68.0,1.832508913,África,Resto de África,
328,GUY,Guyana,1983,TOTAL,806679.0,5.906700751,América,Sudamérica,
332,HTI,Haití,1983,TOTAL,15445.0,4.188787913,América,Centroamérica y Caribe,
340,HND,Honduras,1983,TOTAL,2290790.0,6.359985279,América,Centroamérica y Caribe,
344,HKG,Hong Kong,1983,TOTAL,3830018.0,6.583200815,Asia,Asia Oriental,
348,HUN,Hungría,1983,TOTAL,1119401.0,6.048985691,Europa,Europa Oriental,OCDE
356,IND,India,1983,TOTAL,1170117.0,6.068229289,Asia,Asia Meridional,BRICS
360,IDN,Indonesia,1983,TOTAL,1955419.0,6.291239831,Asia,Sudeste Asiático,BRICS
368,IRQ,Iraq,1983,TOTAL,178220.0,5.250956439,Asia,Asia Occidental,
372,IRL,Irlanda,1983,TOTAL,5136516.0,6.710668645,Europa,Europa Occidental,OCDE
364,IRN,Irán (República Islámica del),1983,TOTAL,12316.0,4.09046968,Asia,Asia Occidental,BRICS
352,ISL,Islandia,1983,TOTAL,235292.0,5.371607161,Europa,Europa Septentrional,OCDE
166,CCK,Islas Cocos (Keeling),1983,TOTAL,2256.0,3.353339095,Oceanía,Oceanía,
796,TCA,Islas Turcas y Caicos,1983,TOTAL,30391.0,4.482744991,América,Centroamérica y Caribe,
376,ISR,Israel,1983,TOTAL,7022505.0,6.846492057,Asia,Asia Occidental,OCDE
380,ITA,Italia,1983,TOTAL,108382153.0,8.034957774,Europa,Europa Meridional,OCDE
388,JAM,Jamaica,1983,TOTAL,126266.0,5.101286423,América,Centroamérica y Caribe,
392,JPN,Japón,1983,TOTAL,612197383.0,8.786891469,Asia,Asia Oriental,OCDE
430,LBR,Liberia,1983,TOTAL,226747.0,5.35554155,África,Resto de África,
446,MAC,Macao,1983,TOTAL,2222.0,3.346744055,Asia,Asia Oriental,
450,MDG,Madagascar,1983,TOTAL,306372.0,5.486249072,África,Resto de África,
458,MYS,Malasia,1983,TOTAL,7696794.0,6.886309863,Asia,Sudeste Asiático,
470,MLT,Malta,1983,TOTAL,85742.0,4.93319361,Europa,Europa Meridional,
504,MAR,Marruecos,1983,TOTAL,664917.0,5.822767437,África,Norte de África,
496,MNG,Mongolia,1983,TOTAL,9252.0,3.966235624,Asia,Asia Oriental,
104,MMR,Myanmar,1983,TOTAL,50217.0,4.700850764,Asia,Sudeste Asiático,
484,MEX,México,1983,TOTAL,107828978.0,8.032735489,América,América del Norte,OCDE
558,NIC,Nicaragua,1983,TOTAL,128899.0,5.110249548,América,Centroamérica y Caribe,
566,NGA,Nigeria,1983,TOTAL,65.0,1.812913357,África,Resto de África,
578,NOR,Noruega,1983,TOTAL,4828105.0,6.683776706,Europa,Europa Septentrional,OCDE
554,NZL,Nueva Zelanda,1983,TOTAL,508164.0,5.706003895,Oceanía,Oceanía,OCDE
586,PAK,Pakistán,1983,TOTAL,399864.0,5.601912306,Asia,Asia Meridional,
591,PAN,Panamá,1983,TOTAL,8117072.0,6.909399398,América,Centroamérica y Caribe,
598,PNG,Papúa Nueva Guinea,1983,TOTAL,101428.0,5.006157862,Oceanía,Oceanía,
600,PRY,Paraguay,1983,TOTAL,1065861.0,6.027700572,América,Sudamérica,
528,NLD,Países Bajos,1983,TOTAL,30922625.0,7.490276354,Europa,Europa Occidental,OCDE
604,PER,Perú,1983,TOTAL,63263477.0,7.801153057,América,Sudamérica,Alianza del Pacífico
258,PYF,Polinesia Francesa,1983,TOTAL,11714.0,4.06870522,Oceanía,Oceanía,
616,POL,Polonia,1983,TOTAL,74828483.0,7.874066941,Europa,Europa Oriental,OCDE
620,PRT,Portugal,1983,TOTAL,494187.0,5.693891317,Europa,Europa Meridional,OCDE
630,PRI,Puerto Rico,1983,TOTAL,22685042.0,7.355739588,América,Centroamérica y Caribe,
634,QAT,Qatar,1983,TOTAL,13783.0,4.139343756,Asia,Asia Occidental,
826,GBR,Reino Unido de Gran Bretaña e Irlanda del Norte,1983,TOTAL,111602401.0,8.047673538,Europa,Europa Occidental,OCDE
214,DOM,República Dominicana,1983,TOTAL,893383.0,5.951037684,América,Centroamérica y Caribe,
408,PRK,República Popular Democrática de Corea,1983,TOTAL,1845064.0,6.266011435,Asia,Asia Oriental,
834,TZA,República Unida de Tanzanía,1983,TOTAL,9931.0,3.996992982,África,Resto de África,
410,KOR,República de Corea,1983,TOTAL,6647212.0,6.82263953,Asia,Asia Oriental,OCDE
642,ROU,Rumania,1983,TOTAL,14844170.0,7.171555919,Europa,Europa Oriental,
16,ASM,Samoa Americana,1983,TOTAL,604475.0,5.781378344,Oceanía,Oceanía,
686,SEN,Senegal,1983,TOTAL,1366188.0,6.135510466,África,Resto de África,
690,SYC,Seychelles,1983,TOTAL,70817.0,4.850137525,África,Resto de África,
702,SGP,Singapur,1983,TOTAL,6997004.0,6.844912122,Asia,Sudeste Asiático,
706,SOM,Somalia,1983,TOTAL,6686.0,3.825166372,África,Resto de África,
144,LKA,Sri Lanka,1983,TOTAL,1206146.0,6.081399881,Asia,Asia Meridional,
710,ZAF,Sudáfrica,1983,TOTAL,10275825.0,7.0118167,África,Resto de África,BRICS
729,SDN,Sudán,1983,TOTAL,74505.0,4.872185419,África,Norte de África,
752,SWE,Suecia,1983,TOTAL,72736316.0,7.861751301,Europa,Europa Septentrional,OCDE
756,CHE,Suiza,1983,TOTAL,72378424.0,7.859609122,Europa,Europa Occidental,OCDE
740,SUR,Surinam,1983,TOTAL,411398.0,5.614262176,América,Sudamérica,
764,THA,Tailandia,1983,TOTAL,4520.0,3.655138435,Asia,Sudeste Asiático,
158,TWN,Taiwán (Provincia de China),1983,TOTAL,10818914.0,7.034183669,Asia,Asia Oriental,
780,TTO,Trinidad y Tobago,1983,TOTAL,1599425.0,6.20396388,América,Centroamérica y Caribe,
792,TUR,Turquía,1983,TOTAL,4943365.0,6.694022678,Asia,Asia Occidental,OCDE
858,URY,Uruguay,1983,TOTAL,3794271.0,6.579128346,América,Sudamérica,
862,VEN,Venezuela (República Bolivariana de),1983,TOTAL,388509380.0,8.589401509,América,Sudamérica,CAN
894,ZMB,Zambia,1983,TOTAL,30097.0,4.478523208,África,Resto de África,
716,ZWE,Zimbabwe,1983,TOTAL,6699.0,3.826009978,África,Resto de África,
276,DEU,Alemania,1984,TOTAL,253051946.0,8.403209681,Europa,Europa Occidental,OCDE
20,AND,Andorra,1984,TOTAL,99188.0,4.996459133,Europa,Europa Occidental,
530,,Antillas Holandesas,1984,TOTAL,88549102.0,7.947184161,América,Centroamérica y Caribe,
32,ARG,Argentina,1984,TOTAL,68100792.0,7.833152163,América,Sudamérica,
36,AUS,Australia,1984,TOTAL,1524942.0,6.183253326,Oceanía,Oceanía,OCDE
40,AUT,Austria,1984,TOTAL,10966625.0,7.040072993,Europa,Europa Occidental,OCDE
44,BHS,Bahamas,1984,TOTAL,1068545.0,6.028792816,América,Centroamérica y Caribe,
52,BRB,Barbados,1984,TOTAL,96258.0,4.983436834,América,Centroamérica y Caribe,
68,BOL,Bolivia (Estado Plurinacional de),1984,TOTAL,5484560.0,6.739141792,América,Sudamérica,CAN
76,BRA,Brasil,1984,TOTAL,203495501.0,8.308554812,América,Sudamérica,BRICS
100,BGR,Bulgaria,1984,TOTAL,328124.0,5.516037997,Europa,Europa Oriental,
56,BEL,Bélgica,1984,TOTAL,33804646.0,7.528976392,Europa,Europa Occidental,OCDE
120,CMR,Camerún,1984,TOTAL,61487.0,4.788783304,África,Resto de África,
124,CAN,Canadá,1984,TOTAL,197236305.0,8.294986858,América,América del Norte,OCDE
152,CHL,Chile,1984,TOTAL,48964765.0,7.689883675,América,Sudamérica,OCDE
156,CHN,China,1984,TOTAL,3709896.0,6.569361735,Asia,Asia Oriental,BRICS
170,COL,Colombia,1984,TOTAL,9115761.0,6.95979293,América,Sudamérica,OCDE
188,CRI,Costa Rica,1984,TOTAL,1655784.0,6.219003682,América,Centroamérica y Caribe,OCDE
384,CIV,Costa de Marfil,1984,TOTAL,12987.0,4.113508841,África,Resto de África,
192,CUB,Cuba,1984,TOTAL,198922.0,5.298682817,América,Centroamérica y Caribe,
208,DNK,Dinamarca,1984,TOTAL,25100491.0,7.399682217,Europa,Europa Septentrional,OCDE
212,DMA,Dominica,1984,TOTAL,1953.0,3.290702243,América,Centroamérica y Caribe,
218,ECU,Ecuador,1984,TOTAL,68689286.0,7.836889002,América,Sudamérica,CAN
818,EGY,Egipto,1984,TOTAL,24819.0,4.394784279,África,Norte de África,BRICS
222,SLV,El Salvador,1984,TOTAL,278583.0,5.444954611,América,Centroamérica y Caribe,
784,ARE,Emiratos Árabes Unidos,1984,TOTAL,34068.0,4.532346639,Asia,Asia Occidental,BRICS
724,ESP,España,1984,TOTAL,96033911.0,7.982424616,Europa,Europa Meridional,OCDE
840,USA,Estados Unidos de América,1984,TOTAL,1484862972.0,9.171686377,América,América del Norte,OCDE
231,ETH,Etiopía,1984,TOTAL,14289.0,4.155001836,África,Resto de África,BRICS
608,PHL,Filipinas,1984,TOTAL,772409.0,5.887847325,Asia,Sudeste Asiático,
246,FIN,Finlandia,1984,TOTAL,21589408.0,7.334240734,Europa,Europa Septentrional,OCDE
250,FRA,Francia,1984,TOTAL,192824827.0,8.28516295,Europa,Europa Occidental,OCDE
266,GAB,Gabón,1984,TOTAL,119237.0,5.076411041,África,Resto de África,
270,GMB,Gambia,1984,TOTAL,40759.0,4.61022352,África,Resto de África,
288,GHA,Ghana,1984,TOTAL,17548.0,4.244227626,África,Resto de África,
300,GRC,Grecia,1984,TOTAL,29303.0,4.466912085,Europa,Europa Meridional,OCDE
320,GTM,Guatemala,1984,TOTAL,416823.0,5.619951675,América,Centroamérica y Caribe,
324,GIN,Guinea,1984,TOTAL,203.0,2.307496038,África,Resto de África,
328,GUY,Guyana,1984,TOTAL,848997.0,5.928906156,América,Sudamérica,
332,HTI,Haití,1984,TOTAL,4093.0,3.612041745,América,Centroamérica y Caribe,
340,HND,Honduras,1984,TOTAL,1340259.0,6.127188732,América,Centroamérica y Caribe,
344,HKG,Hong Kong,1984,TOTAL,2139191.0,6.330249563,Asia,Asia Oriental,
348,HUN,Hungría,1984,TOTAL,3280261.0,6.515908401,Europa,Europa Oriental,OCDE
356,IND,India,1984,TOTAL,1324098.0,6.12192013,Asia,Asia Meridional,BRICS
360,IDN,Indonesia,1984,TOTAL,8072262.0,6.906995249,Asia,Sudeste Asiático,BRICS
372,IRL,Irlanda,1984,TOTAL,5034739.0,6.701976962,Europa,Europa Occidental,OCDE
352,ISL,Islandia,1984,TOTAL,259848.0,5.414719378,Europa,Europa Septentrional,OCDE
796,TCA,Islas Turcas y Caicos,1984,TOTAL,1080.0,3.033423755,América,Centroamérica y Caribe,
376,ISR,Israel,1984,TOTAL,13282463.0,7.123278615,Asia,Asia Occidental,OCDE
380,ITA,Italia,1984,TOTAL,104387174.0,8.01864714,Europa,Europa Meridional,OCDE
388,JAM,Jamaica,1984,TOTAL,316424.0,5.500269416,América,Centroamérica y Caribe,
392,JPN,Japón,1984,TOTAL,484469373.0,8.685266327,Asia,Asia Oriental,OCDE
430,LBR,Liberia,1984,TOTAL,178794.0,5.252352941,África,Resto de África,
450,MDG,Madagascar,1984,TOTAL,67168.0,4.827162417,África,Resto de África,
458,MYS,Malasia,1984,TOTAL,7528846.0,6.876728414,Asia,Sudeste Asiático,
470,MLT,Malta,1984,TOTAL,77903.0,4.891554182,Europa,Europa Meridional,
504,MAR,Marruecos,1984,TOTAL,415625.0,5.618701663,África,Norte de África,
484,MEX,México,1984,TOTAL,116438577.0,8.066096889,América,América del Norte,OCDE
566,NGA,Nigeria,1984,TOTAL,22066.0,4.343723614,África,Resto de África,
578,NOR,Noruega,1984,TOTAL,3336430.0,6.523282018,Europa,Europa Septentrional,OCDE
554,NZL,Nueva Zelanda,1984,TOTAL,605662.0,5.782230326,Oceanía,Oceanía,OCDE
586,PAK,Pakistán,1984,TOTAL,188420.0,5.275126999,Asia,Asia Meridional,
591,PAN,Panamá,1984,TOTAL,7162195.0,6.855046141,América,Centroamérica y Caribe,
598,PNG,Papúa Nueva Guinea,1984,TOTAL,377373.0,5.576770824,Oceanía,Oceanía,
600,PRY,Paraguay,1984,TOTAL,1366041.0,6.135463734,América,Sudamérica,
528,NLD,Países Bajos,1984,TOTAL,38051768.0,7.58037484,Europa,Europa Occidental,OCDE
604,PER,Perú,1984,TOTAL,95954409.0,7.982064935,América,Sudamérica,Alianza del Pacífico
258,PYF,Polinesia Francesa,1984,TOTAL,52512.0,4.720258559,Oceanía,Oceanía,
616,POL,Polonia,1984,TOTAL,29914363.0,7.475879759,Europa,Europa Oriental,OCDE
620,PRT,Portugal,1984,TOTAL,1088665.0,6.036894261,Europa,Europa Meridional,OCDE
630,PRI,Puerto Rico,1984,TOTAL,18385039.0,7.264464555,América,Centroamérica y Caribe,
634,QAT,Qatar,1984,TOTAL,6716.0,3.827110687,Asia,Asia Occidental,
826,GBR,Reino Unido de Gran Bretaña e Irlanda del Norte,1984,TOTAL,94225185.0,7.974166999,Europa,Europa Occidental,OCDE
214,DOM,República Dominicana,1984,TOTAL,300567.0,5.477941297,América,Centroamérica y Caribe,
408,PRK,República Popular Democrática de Corea,1984,TOTAL,521133.0,5.716948575,Asia,Asia Oriental,
410,KOR,República de Corea,1984,TOTAL,12593915.0,7.100160758,Asia,Asia Oriental,OCDE
642,ROU,Rumania,1984,TOTAL,11803275.0,7.072002526,Europa,Europa Oriental,
662,LCA,Santa Lucía,1984,TOTAL,25447.0,4.40563659,América,Centroamérica y Caribe,
702,SGP,Singapur,1984,TOTAL,3450724.0,6.537910224,Asia,Sudeste Asiático,
144,LKA,Sri Lanka,1984,TOTAL,2039610.0,6.309547133,Asia,Asia Meridional,
710,ZAF,Sudáfrica,1984,TOTAL,10432847.0,7.018402838,África,Resto de África,BRICS
729,SDN,Sudán,1984,TOTAL,103918.0,5.01669078,África,Norte de África,
752,SWE,Suecia,1984,TOTAL,82935637.0,7.918741185,Europa,Europa Septentrional,OCDE
756,CHE,Suiza,1984,TOTAL,61438096.0,7.788437748,Europa,Europa Occidental,OCDE
740,SUR,Surinam,1984,TOTAL,201166.0,5.30355458,América,Sudamérica,
764,THA,Tailandia,1984,TOTAL,22926.0,4.360328288,Asia,Sudeste Asiático,
158,TWN,Taiwán (Provincia de China),1984,TOTAL,7056404.0,6.848583437,Asia,Asia Oriental,
772,TKL,Tokelau,1984,TOTAL,20865.0,4.319418389,Oceanía,Oceanía,
780,TTO,Trinidad y Tobago,1984,TOTAL,573835.0,5.758787034,América,Centroamérica y Caribe,
792,TUR,Turquía,1984,TOTAL,7135825.0,6.853444191,Asia,Asia Occidental,OCDE
788,TUN,Túnez,1984,TOTAL,404752.0,5.607189003,África,Norte de África,
858,URY,Uruguay,1984,TOTAL,4497725.0,6.652992898,América,Sudamérica,
862,VEN,Venezuela (República Bolivariana de),1984,TOTAL,382759235.0,8.582925678,América,Sudamérica,CAN
887,YEM,Yemen,1984,TOTAL,2032.0,3.307923704,Asia,Asia Occidental,
894,ZMB,Zambia,1984,TOTAL,76649.0,4.884506493,África,Resto de África,
716,ZWE,Zimbabwe,1984,TOTAL,200778.0,5.302716124,África,Resto de África,
4,AFG,Afganistán,1985,TOTAL,13520.0,4.130976692,Asia,Asia Meridional,
276,DEU,Alemania,1985,TOTAL,248294177.0,8.394966535,Europa,Europa Occidental,OCDE
20,AND,Andorra,1985,TOTAL,14865.0,4.172164914,Europa,Europa Occidental,
530,,Antillas Holandesas,1985,TOTAL,28151266.0,7.44949793,América,Centroamérica y Caribe,
12,DZA,Argelia,1985,TOTAL,75584.0,4.878429872,África,Norte de África,
32,ARG,Argentina,1985,TOTAL,117061160.0,8.068412823,América,Sudamérica,
36,AUS,Australia,1985,TOTAL,721263.0,5.858093654,Oceanía,Oceanía,OCDE
40,AUT,Austria,1985,TOTAL,11449907.0,7.058801959,Europa,Europa Occidental,OCDE
44,BHS,Bahamas,1985,TOTAL,704439.0,5.847843392,América,Centroamérica y Caribe,
50,BGD,Bangladesh,1985,TOTAL,115065.0,5.060943242,Asia,Asia Meridional,
84,BLZ,Belice,1985,TOTAL,23992.0,4.380066453,América,Centroamérica y Caribe,
204,BEN,Benin,1985,TOTAL,125692.0,5.099307637,África,Resto de África,
68,BOL,Bolivia (Estado Plurinacional de),1985,TOTAL,5073883.0,6.705340448,América,Sudamérica,CAN
76,BRA,Brasil,1985,TOTAL,132590838.0,8.122513515,América,Sudamérica,BRICS
96,BRN,Brunei Darussalam,1985,TOTAL,9052.0,3.956744545,Asia,Sudeste Asiático,
100,BGR,Bulgaria,1985,TOTAL,74393.0,4.871532073,Europa,Europa Oriental,
56,BEL,Bélgica,1985,TOTAL,31333383.0,7.496007287,Europa,Europa Occidental,OCDE
120,CMR,Camerún,1985,TOTAL,95221.0,4.978732738,África,Resto de África,
124,CAN,Canadá,1985,TOTAL,139533933.0,8.144679836,América,América del Norte,OCDE
152,CHL,Chile,1985,TOTAL,52563520.0,7.720684441,América,Sudamérica,OCDE
156,CHN,China,1985,TOTAL,2243740.0,6.35097253,Asia,Asia Oriental,BRICS
